CITY_CODE,CITY_NAME,CITY_COMMON_NAME,COUNTRY_CODE,COUNTRY_NAME,REGION,SUBREGION,LATITUDE,LONGITUDE,EFFECTIVE,OBSOLETE
LO010,Lomela,Lomela,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-2.2806,23.36596,,0
LO012,Loncoche,Loncoche,840,Chile,Americas,Latin America and the Caribbean,-39.3667,-72.633333,,0
LO060,Londlimgali,Londlimgali,6810,Angola,Africa,Sub-Saharan Africa,,,,0
LO010,London,London,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.5085,-0.125732,,0
LO040,London. Ontario,London. Ontario,720,Canada,Americas,Northern America,42.9675,-81.2325,,0
LO100,Loralai,Loralai,3300,Pakistan,Asia,Southern Asia,30.3683,68.598023,,0
LO010,Lorangau,Lorangau,6490,Papua New Guinea,Oceania,Melanesia,-2.0226,147.27119,,0
LO010,Lorena,Lorena,540,Brazil,Americas,Latin America and the Caribbean,-22.7308,-45.12472,,0
AL020,Los Alamos,Los Alamos,4560,United States of America,Americas,Northern America,35.88137,-106.298959,,0
LO554,Los Álamos,Los Álamos,840,Chile,Americas,Latin America and the Caribbean,-37.6272,-73.461944,,0
AN031,Los Angeles,Los Angeles,4560,United States of America,Americas,Northern America,34.0522,-118.243671,,0
LO011,Los Ángeles,Los Ángeles,840,Chile,Americas,Latin America and the Caribbean,-37.4667,-72.35,,0
LO080,Los Banos,Los Banos,3420,Philippines,Asia,South-eastern Asia,13.6469,122.49583,,0
LO386,Los Chiles,Los Chiles,1020,Costa Rica,Americas,Latin America and the Caribbean,10.86667,-84.66667,,0
LO010,Los Monos,Los Monos,930,Colombia,Americas,Latin America and the Caribbean,9.1254,-75.79261,,0
PA060,Los Palos,Los Palos,8100,Timor-Leste,Asia,South-eastern Asia,-8.5186,127.002496,,0
LO787,Los Peucos,Los Peucos,840,Chile,Americas,Latin America and the Caribbean,-36.9394,-71.7148149,,0
LO070,Louang Namtha,Louang Namtha,2460,Lao People's Democratic Republic,Asia,South-eastern Asia,20.9486,101.40188,,0
LO010,Loubomo,Loubomo,3380,Republic of the Congo,Africa,Sub-Saharan Africa,-4.1983,12.66664,,0
LO010,Louga,Louga,3810,Senegal,Africa,Sub-Saharan Africa,15.4167,-15.5,,0
LO453,Loughborough,Loughborough,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,52.7705,-1.2046,,0
LO020,Louingi,Louingi,3380,Republic of the Congo,Africa,Sub-Saharan Africa,-4.5578,14.67917,,0
LO085,Louisville,Louisville,4560,United States of America,Americas,Northern America,38.2253,-85.74166667,,0
LO300,Loukolela,Loukolela,3380,Republic of the Congo,Africa,Sub-Saharan Africa,-1.0381,17.11389,,0
LO080,Louvain,Louvain,480,Belgium,Europe,Western Europe,50.8796,4.70093,,0
LO095,Loznica,Loznica,4950,Serbia,Europe,Southern Europe,44.5312,19.24267,,0
LU100,Luanda,Luanda,6810,Angola,Africa,Sub-Saharan Africa,-8.8368,13.234315,2021,0
LU003,Luang Prabang,Luang Prabang,2460,Lao People's Democratic Republic,Asia,South-eastern Asia,20.25,102.66667,,0
LU012,Luau,Luau,6810,Angola,Africa,Sub-Saharan Africa,-10.7073,22.22466,,0
LU010,Lubango,Lubango,6810,Angola,Africa,Sub-Saharan Africa,-14.9172,13.492493,,0
LU010,Lubero,Lubero,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-0.1584,29.23859,,0
LU015,Lubertsy,Ljuberzy,7077,Russian Federation,Europe,Eastern Europe,55.6772,37.89322,,0
LU353,Lublin,Lublin,3450,Poland,Europe,Eastern Europe,51.2333,22.566667,,0
LU005,Lubombo,Lubombo,4030,Eswatini,Africa,Sub-Saharan Africa,-26.5,31.87,,0
LU080,Lubumbashi,Lubumbashi,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-11.6642,27.482621,2021,0
LU010,Lucena,Lucena,3420,Philippines,Asia,South-eastern Asia,10.8794,122.5967,,0
LU893,Lucerne,Lucerne,5750,Switzerland,Europe,Western Europe,47.0521,8.30585,,0
LU190,Lucknow,Lucknow,2040,India,Asia,Southern Asia,26.8393,80.92312,2021,0
LU195,Ludhiana,Ludhiana,2040,India,Asia,Southern Asia,30.912,75.85379,,0
LU020,Luena,Luena,6810,Angola,Africa,Sub-Saharan Africa,-6.7167,14.13333,,0
LU010,Lugh,Lugh,3920,Somalia,Africa,Sub-Saharan Africa,3.8032,42.54417,,0
LU050,Lugufu,Lugufu,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-5.0317,30.14583,,0
LU010,Luhansk,Luhansk,4410,Ukraine,Europe,Eastern Europe,48.5674,39.29129,2021,0
LU010,Luis Corret,Luis Corret,540,Brazil,Americas,Latin America and the Caribbean,-21.95,-48.95,,0
LU026,Lukavica,Lukavica,1367,Bosnia and Herzegovina,Europe,Southern Europe,44.8204,16.4794,,0
LU052,Lumbala N,Lumbala NGuimbo,6810,Angola,Africa,Sub-Saharan Africa,-14.1103,21.430227,,0
LU080,Lusaka,Lusaka,4980,Zambia,Africa,Sub-Saharan Africa,-15.4167,28.28137,2021,0
LU070,Lushoto,Lushoto,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-4.7833,38.28333,,0
LU090,Lutale,Lutale,4980,Zambia,Africa,Sub-Saharan Africa,-15.464,26.91194,,0
GE022,Luuq,Luuq,3920,Somalia,Africa,Sub-Saharan Africa,3.8032,42.54417,,0
LU048,Luuq,Luuq,3920,Somalia,Africa,Sub-Saharan Africa,3.8032,42.54417,,0
lu030,Luwani,Franceville,2690,Malawi,Africa,Sub-Saharan Africa,-15.4568,34.762128,,0
LU070,Luwero,Luwero,4380,Uganda,Africa,Sub-Saharan Africa,0.8492,32.47306,,0
LU000,Luxembourg,Luxembourg,2640,Luxembourg,Europe,Western Europe,49.6143,6.17289,,0
LU213,Luxor,Luxor,4500,Egypt,Africa,Northern Africa,25.696666,32.644166,,0
LU010,Luyengo,Luyengo,4030,Eswatini,Africa,Sub-Saharan Africa,-26.5333,31.23333,,0
4415,Lviv,Lviv,4410,Ukraine,Europe,Eastern Europe,49.8383,24.023235,,0
LV020,Lviv,Lviv,4410,Ukraine,Europe,Eastern Europe,49.8383,24.023235,,0
LY010,Lyon,Lyon,1470,France,Europe,Western Europe,45.7578,4.832009,,0
MA010,Maastricht,Maastricht,3000,Netherlands,Europe,Western Europe,50.8483,5.688881,,0
MA092,Mabalacat City,Mabalacat,3420,Philippines,Asia,South-eastern Asia,15.2228,120.574386,,0
MA010,Maban,Maban,4021,South Sudan,Africa,Sub-Saharan Africa,9.9792,33.75,,0
MA020,Mabior,Mabior,4021,South Sudan,Africa,Sub-Saharan Africa,,,,0
MA020,Mabior,Mabior,4020,Sudan,Africa,Northern Africa,,,,0
MA020,Mabior,Mabior,3990,Spain,Europe,Southern Europe,,,,0
MA000,Macao,Macao,6880,Macao,Asia,Eastern Asia,22.2006,113.546105,2020,0
MA010,Macao (China),Macao (China),860,China,Asia,Eastern Asia,22.2006,113.546105,2020,0
MA020,Macenta,Macenta,1770,Guinea,Africa,Sub-Saharan Africa,8.5435,-9.47099,,0
MA055,Machakos,Machakos,2400,Kenya,Africa,Sub-Saharan Africa,-1.282,37.408,,0
MA020,Machareti,Machareti,510,Bolivia,Americas,Latin America and the Caribbean,-20.8148,-63.36277,,0
MA020,Machinga,Machinga,2690,Malawi,Africa,Sub-Saharan Africa,-14.9458,35.57367,,0
MA010,Machipanda,Machipanda,6890,Mozambique,Africa,Sub-Saharan Africa,-18.986,32.73553,,0
MA180,Machiques,Machiques,4710,Venezuela,Americas,Latin America and the Caribbean,10.0644,-72.545,,0
MA110,Maci,Maci,3920,Somalia,Africa,Sub-Saharan Africa,2.0167,45.3,,0
MA030,Madang,Madang,6490,Papua New Guinea,Oceania,Melanesia,-5,145.5,,0
MA010,Madaoua,Madaoua,3180,Niger,Africa,Sub-Saharan Africa,14.1,6.43333,,0
MA015,Madarounfa,Madarounfa,3180,Niger,Africa,Sub-Saharan Africa,13.3087,7.15602,,0
MA022,Madhu,Madhu,780,Sri Lanka,Asia,Southern Asia,8.85,80.2,,0
MA010,Madingou (Owanda/Sibiti),Madingou,3380,Republic of the Congo,Africa,Sub-Saharan Africa,-3.0803,12.87472,,0
MA046,Madison,Madison,4560,United States of America,Americas,Northern America,43.0569,-89.40111111,,0
MA200,Madras,Madras,2040,India,Asia,Southern Asia,11,78.33333,,0
MA040,Madrid,Madrid,3990,Spain,Europe,Southern Europe,40.4165,-3.702554,,0
MA010,Madura (Island),Madura Island,2070,Indonesia,Asia,South-eastern Asia,-7,113.333333,,0
MH500,Mae Hong Son,Mae Hong Son,4200,Thailand,Asia,South-eastern Asia,19.2995,97.968145,2020,0
MA010,Mae Sariang,Mae Sariang,4200,Thailand,Asia,South-eastern Asia,18.1624,97.932255,,0
MA011,Mae Sot,Mae Sot,4200,Thailand,Asia,South-eastern Asia,16.7167,98.566666,,0
MA090,Maevatanana,Maevatanana,2670,Madagascar,Africa,Sub-Saharan Africa,-16.95,46.833333,,0
MA030,Mafeteng,Mafeteng,2520,Lesotho,Africa,Sub-Saharan Africa,-29.8041,27.50262,,0
MA010,Mafinga,Mafinga,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-7.25,35.06667,,0
MA015,Mafraq,Mafraq,2340,Jordan,Asia,Western Asia,32.3394,36.20585,2019,0
MA030,Magangue,Magangue,930,Colombia,Americas,Latin America and the Caribbean,9.242,-74.75467,,0
MA020,Magbosi,Magbosi,3900,Sierra Leone,Africa,Sub-Saharan Africa,8.4594,-12.4987,,0
MA010,Magburaka,Magburaka,3900,Sierra Leone,Africa,Sub-Saharan Africa,8.7231,-11.9488,,0
MA020,Magetan,Magetan,2070,Indonesia,Asia,South-eastern Asia,-7.8675,110.84083,,0
MA010,Magomero,Magomero,2690,Malawi,Africa,Sub-Saharan Africa,-15.6027,35.26015,,0
MA012,Magsaysay,Magsaysay,3420,Philippines,Asia,South-eastern Asia,6.7916,125.1489,,0
MA005,Magwe,Magwe,600,Myanmar,Asia,South-eastern Asia,20.5,94.75,,0
MA010,Maha Illuppallama,Maha Illuppallama,780,Sri Lanka,Asia,Southern Asia,8.0974,80.4465,,0
099K,Mahagi,Mahagi,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,2.2999,30.99181,,0
MA363,Mahagi,Mahagi,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,2.2999,30.99181,2023,0
MA030,Mahajanga,Mahajanga,2670,Madagascar,Africa,Sub-Saharan Africa,-15.7167,46.316655,,0
MA010,Mahe,Mahe,6280,Seychelles,Africa,Sub-Saharan Africa,-4.6833,55.45833,2021,0
MA040,Mai Ha,Mai Ha,5690,Viet Nam,Asia,South-eastern Asia,21.7067,106.61199,,0
MA452,Maicao,Maicao,930,Colombia,Americas,Latin America and the Caribbean,11.3778,-72.238889,,0
MA318,Maichew,Maichew,1410,Ethiopia,Africa,Sub-Saharan Africa,12.7875,39.54222,,0
MA150,Maiduguri,Maiduguri,3210,Nigeria,Africa,Sub-Saharan Africa,11.8395,13.153646,2021,0
MA040,Maifaa,Maifaa,9400,Yemen,Asia,Western Asia,,,,0
MA037,Maihimet,Maihimet,2737,Eritrea,Africa,Sub-Saharan Africa,,,,0
MA170,Maimana,Maimana,60,Afghanistan,Asia,Southern Asia,36.25,64.83333,,0
MA040,Maine Soroa,Maine Soroa,3180,Niger,Africa,Sub-Saharan Africa,13.2114,12.0241,,0
MA010,Maio/Boa Vista,Boa Vista,6820,Cape Verde,Africa,Sub-Saharan Africa,16.1,-22.8,,0
MA039,Maiut,Maiut,4200,Thailand,Asia,South-eastern Asia,,,,0
MA439,Majadahonda,Majadahonda,3990,Spain,Europe,Southern Europe,40.4738,3.8683,,0
MA096,Majalengka (West Java),Majalengka (West Java),2070,Indonesia,Asia,South-eastern Asia,-6.8361,108.22778,,0
MA010,Majunga,Majunga,2670,Madagascar,Africa,Sub-Saharan Africa,-15.7167,46.31667,,0
MA040,Majuro,Majuro,5277,Marshall Islands,Oceania,Micronesia,7.0897,171.380264,2020,0
MA085,Makalle,Makalle,1410,Ethiopia,Africa,Sub-Saharan Africa,13.4967,39.47528,,0
MA043,Makamba,Makamba,610,Burundi,Africa,Sub-Saharan Africa,-4.1348,29.803994,2021,0
MA040,Makassar,Makassar,2070,Indonesia,Asia,South-eastern Asia,-5.1343,119.412421,2020,0
MA088,Makati Rizal,Makati Rizal,3420,Philippines,Asia,South-eastern Asia,14.5833,121.16667,,0
MA030,Makeni,Makeni,3900,Sierra Leone,Africa,Sub-Saharan Africa,8.8861,-12.044161,,0
MA040,Makere,Makere,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-4.2797,30.424524,,0
MA020,Makete,Makete,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-9.1966,34.113909,,0
MA043,Makhachkal,Makhachkala,7077,Russian Federation,Europe,Eastern Europe,42.9764,47.50236,,0
MA050,Makhmur,Makhmur,2130,Iraq,Asia,Western Asia,35.7762,43.57974,,0
MA040,Makoka,Makoka,2690,Malawi,Africa,Sub-Saharan Africa,-14.7,35.6,,0
MA040,Makoua,Makoua,3380,Republic of the Congo,Africa,Sub-Saharan Africa,0.0069,15.63333,,0
MA030,Makurdi,Makurdi,3210,Nigeria,Africa,Sub-Saharan Africa,10.3641,4.83729,,0
MA020,Makwanpur,Makwanpur,2970,Nepal,Asia,Southern Asia,27.4106,85.14279,,0
MA025,Malabo,Malabo,1390,Equatorial Guinea,Africa,Sub-Saharan Africa,3.75,8.783326,2021,0
MA010,Malaga,Malaga,3990,Spain,Europe,Southern Europe,36.7213,-4.42163,,0
MA030,Malaita,Malaita,6310,Solomon Islands,Oceania,Melanesia,-9,161,,0
MA040,Malakal,Malakal,4020,Sudan,Africa,Northern Africa,9.5334,31.66048,2021,0
MA040,Malakal County,Malakal County,4021,South Sudan,Africa,Sub-Saharan Africa,9.5278,31.662607,,0
MA210,Malakand,Malakand,3300,Pakistan,Asia,Southern Asia,34.8398,71.83093,,0
MA313,Malakasa,Malakasa,1650,Greece,Europe,Southern Europe,38.2333,23.8,,0
MA115,Malang,Malang,2070,Indonesia,Asia,South-eastern Asia,-7.9797,112.6304,,0
MA040,Malangawa,Malangawa,2970,Nepal,Asia,Southern Asia,26.8566,85.5594,,0
MA030,Malange,Malange,6810,Angola,Africa,Sub-Saharan Africa,-9.6755,16.82553,,0
MA010,Malanville,Malanville,1170,Benin,Africa,Sub-Saharan Africa,11.8682,3.38327,,0
MA283,Malatya,Malatya,4350,Türkiye,Asia,Western Asia,38.3486,38.31944444,,0
MA010,Malaybalay,Malaybalay,3420,Philippines,Asia,South-eastern Asia,8.1575,125.12778,,0
MA020,Malbaza,Malbaza,3180,Niger,Africa,Sub-Saharan Africa,13.9271,5.52032,,0
MA010,Male,Male,2740,Maldives,Asia,Southern Asia,4.1748,73.508874,2020,0
MA900,Malha,Malha,4020,Sudan,Africa,Northern Africa,15.0941,26.16118,,0
MA025,Maliana,Maliana,8100,Timor-Leste,Asia,South-eastern Asia,-8.9917,125.219713,2020,0
MA300,Maliana,Maliana,2070,Indonesia,Asia,South-eastern Asia,-9.0366,125.170663,2020,0
MA056,Malindi,Malindi,2400,Kenya,Africa,Sub-Saharan Africa,-3.218,40.11692,,0
MA110,Malisheve,Malisheve,4950,Serbia,Europe,Southern Europe,42.4822,20.74583,,0
MA111,Malisheve,Malisheve,8300,Kosovo (UN administered province of Serbia),Europe,Southern Europe,42.4528,21.50722,,0
MA058,Malka-Daka,Malka-Daka,2400,Kenya,Africa,Sub-Saharan Africa,0.5327,38.516436,,0
MA010,Malkerns,Malkerns,4030,Eswatini,Africa,Sub-Saharan Africa,-26.5667,31.18333,,0
MA142,Mallarani,Mallarani,2970,Nepal,Asia,Southern Asia,28.073546,82.917547,,0
MA350,Mallavi,Mallavi,780,Sri Lanka,Asia,Southern Asia,9.1333,80.28333,,0
4022C,Mallit,Mellit,4020,Sudan,Africa,Northern Africa,14.1333,25.55,,0
MA415,Mallit,Mellit,4020,Sudan,Africa,Northern Africa,14.1333,25.55,2023,0
MA790,Malpasse,Malpasse,1830,Haiti,Americas,Latin America and the Caribbean,18.4962,-71.890345,,0
MA128,Malvern,Malvern,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,52.1075,-2.3243,,0
MA398,Mambasa,Mambasa,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,1.3602,29.02,,0
MA050,Mamou,Mamou,1770,Guinea,Africa,Sub-Saharan Africa,10.3755,-12.09148,,0
MA040,Mampong,Mampong,1620,Ghana,Africa,Sub-Saharan Africa,7.0627,-1.4001,,0
MA050,Man,Man,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,7.4125,-7.553828,,0
MA120,Manado,Manado,2070,Indonesia,Asia,South-eastern Asia,1.6194,124.69306,,0
MA010,Managua,Managua,3120,Nicaragua,Americas,Latin America and the Caribbean,12.1461,-86.27371,2020,0
MA040,Manakara,Manakara,2670,Madagascar,Africa,Sub-Saharan Africa,-22.15,48,,0
MA010,Manama,Manama,6040,Bahrain,Asia,Western Asia,26.2279,50.585643,2019,0
MA050,Mananara,Mananara,2670,Madagascar,Africa,Sub-Saharan Africa,-16.1694,49.7679,,0
MA734,Mananjary,Mananjary,2670,Madagascar,Africa,Sub-Saharan Africa,-21.231,48.342,,0
MA110,Manantali,Manantali,2760,Mali,Africa,Sub-Saharan Africa,13.2076,-10.462,,0
MA160,Manatuto,Manatuto,8100,Timor-Leste,Asia,South-eastern Asia,-8.5114,126.013057,,0
MA140,Manaus,Manaus,540,Brazil,Americas,Latin America and the Caribbean,-3.1181,-60.012859,2020,0
MA043,Manawashi,Manawashi,4020,Sudan,Africa,Northern Africa,12.3987,24.978124,,0
MR051,Manchester,Manchester,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,53.4252,-2.32443,,0
MA010,Mandalay,Mandalay,600,Myanmar,Asia,South-eastern Asia,21.9747,96.083584,,0
MA089,Mandaue City,Mandaue City,3420,Philippines,Asia,South-eastern Asia,10.3333,123.93333,,0
MA060,Mandera,Mandera,2400,Kenya,Africa,Sub-Saharan Africa,3.9345,41.860608,,0
MA010,Mandeville,Mandeville,2280,Jamaica,Americas,Latin America and the Caribbean,18.0417,-77.50714,,0
MA055,Mandimba,Mandimba,6890,Mozambique,Africa,Sub-Saharan Africa,-14.3525,35.65056,,0
MA110,Manga,Manga,4590,Burkina Faso,Africa,Sub-Saharan Africa,13.5893,-3.2314,,0
MA020,Mangaia,Mangaia,3090,New Zealand,Oceania,Australia and New Zealand,-21.9167,-157.95,,0
MA030,Mangaize,Mangaize,3180,Niger,Africa,Sub-Saharan Africa,14.684,1.95126,,0
MA010,Mangalsen. Accham District,Mangalsen. Accham District,2970,Nepal,Asia,Southern Asia,29.1426,81.25908,,0
MA614,Manggarai,Manggarai,2070,Indonesia,Asia,South-eastern Asia,-6.2099,106.8502,,0
MA050,Mangina,Mangina,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,0.57,29.32,,0
MA050,Mangochi,Mangochi,2690,Malawi,Africa,Sub-Saharan Africa,-14.4782,35.26448,,0
MA050,Manica,Manica,6890,Mozambique,Africa,Sub-Saharan Africa,-19,33.5,,0
MA010,Manihiki,Manihiki,3090,New Zealand,Oceania,Australia and New Zealand,-10.425,-161.00417,,0
MA090,Manila,Manila,3420,Philippines,Asia,South-eastern Asia,14.5906,120.979957,2020,0
MA030,Manisa,Manisa,4350,Türkiye,Asia,Western Asia,38.8333,28.16667,,0
MA055,Manizales (Caldas),Manizales (Caldas),930,Colombia,Americas,Latin America and the Caribbean,5.0644,-75.51065,,0
MA189,Mankato,Mankato,4560,United States of America,Americas,Northern America,44.1677,-94.0034,,0
MA072,Mankush,Mankush,1410,Ethiopia,Africa,Sub-Saharan Africa,10.7803,35.56578,,0
MA045,Mannar,Mannar,780,Sri Lanka,Asia,Southern Asia,8.9894,79.87842,,0
MA030,Manokwari,Manokwari,2070,Indonesia,Asia,South-eastern Asia,-0.8602,134.062917,,0
099NN,Manono,Manono,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-7.2986,27.398937,,0
MA702,Manono,Manono,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-7.2986,27.398937,2023,0
MA040,Mansa,Mansa,4980,Zambia,Africa,Sub-Saharan Africa,-11.2011,28.89066,,0
MA020,Mansa-Konko,Mansa-Konko,1560,Gambia,Africa,Sub-Saharan Africa,13.4667,-15.55,,0
MA095,Mansehra,Mansehra,3300,Pakistan,Asia,Southern Asia,34.8148,73.99932,,0
MA575,Mansfield,Mansfield,4560,United States of America,Americas,Northern America,40.75839,-82.5154471,,0
MA893,Manta,Manta,1350,Ecuador,Americas,Latin America and the Caribbean,-0.9621,-80.71271,,0
MA005,Manthali,Manthali,2970,Nepal,Asia,Southern Asia,27.3778,86.06899,,0
MA040,Manus,Manus,6490,Papua New Guinea,Oceania,Melanesia,-2,147,,0
MA020,Manzini,Manzini,4030,Eswatini,Africa,Sub-Saharan Africa,-26.5833,31.25,,0
MA020,Mao,Mao,810,Chad,Africa,Sub-Saharan Africa,14.1261,15.311126,,0
MA010,Maprik,Maprik,6490,Papua New Guinea,Oceania,Melanesia,-3.6476,142.9687479,,0
MA060,Mapulaca,Mapulaca,1860,Honduras,Americas,Latin America and the Caribbean,14.0333,-88.61667,,0
MA080,Maputo,Maputo,6890,Mozambique,Africa,Sub-Saharan Africa,-25.9662,32.567448,2021,0
MA069,Maquela Do,Maquela Do,6810,Angola,Africa,Sub-Saharan Africa,-6.0572,15.10971,,0
MA047,Maracaibo,Maracaibo,4710,Venezuela,Americas,Latin America and the Caribbean,10.6666,-71.612441,2020,0
MA050,Maracay,Maracay,4710,Venezuela,Americas,Latin America and the Caribbean,8.2275,-63.66492,,0
MA025,Maradi,Maradi,3180,Niger,Africa,Sub-Saharan Africa,13.5012,7.10253,2021,0
MA071,Marakeh,Marakeh,2490,Lebanon,Asia,Western Asia,,,,0
MA010,Maralal,Maralal,2400,Kenya,Africa,Sub-Saharan Africa,1.0968,36.69799,,0
MA091,Maramag. Bukidnon,Maramag. Bukidnon,3420,Philippines,Asia,South-eastern Asia,7.7633,125.00528,,0
MA070,Marawi City,Marawi,3420,Philippines,Asia,South-eastern Asia,8,124.3,,0
MA010,Mardan,Mardan,3300,Pakistan,Asia,Southern Asia,35.3392,72.06448,,0
MA010,Margibi,Margibi,2550,Liberia,Africa,Sub-Saharan Africa,6.55,-10.31667,,0
MA045,Marial Bai,Marial Bai,4021,South Sudan,Africa,Sub-Saharan Africa,8.6706,28.14944,,0
MA070,Marib,Marib,9400,Yemen,Asia,Western Asia,15.4591,45.32534,,0
MA050,Maridi,Maridi,4021,South Sudan,Africa,Sub-Saharan Africa,4.9158,29.47415,,0
MA070,Mariental,Mariental,6980,Namibia,Africa,Sub-Saharan Africa,-24.6333,17.96667,,0
MA050,Marigat,Marigat,2400,Kenya,Africa,Sub-Saharan Africa,0.4712,35.98638,,0
MA040,Mariupol,Mariupol,4410,Ukraine,Europe,Eastern Europe,47.0951,37.541309,2019,0
MA020,Mariut,Mariut,4500,Egypt,Africa,Northern Africa,31.0075,29.75984,,0
MA070,Marjoyoun,Marjayoun,2490,Lebanon,Asia,Western Asia,33.3603,35.59111,,0
MA010,Marla,Marla,4020,Sudan,Africa,Northern Africa,11.8393,25.331415,,0
MA010,Maro,Maro,810,Chad,Africa,Sub-Saharan Africa,8.5424,17.761298,2021,0
MA066,Maroua,Maroua,690,Cameroon,Africa,Sub-Saharan Africa,10.6033,14.328083,2021,0
MA035,Marrakech,Marrakech,2910,Morocco,Africa,Northern Africa,31.6342,-7.99994,,0
MA070,Marromeu,Marromeu,6890,Mozambique,Africa,Sub-Saharan Africa,-18.2908,35.94528,,0
MA030,Marsa Matrouh,Mersa Matruh,4500,Egypt,Africa,Northern Africa,31.35,27.233333,,0
MA070,Marsabit,Marsabit,2400,Kenya,Africa,Sub-Saharan Africa,2.9667,37.6,,0
MA120,Marseille,Marseille,1470,France,Europe,Western Europe,43.2965,5.36978,,0
MA060,Martadi,Martadi,2970,Nepal,Asia,Southern Asia,29.4469,81.48667,,0
MA050,Martinez,Martinez,240,Argentina,Americas,Latin America and the Caribbean,-28.917,-58.93292,,0
MA024,Martinez De La Torre,Martinez De La Torre,2850,Mexico,Americas,Latin America and the Caribbean,17.3719,-95.19824,,0
MA005,Masaka,Masaka,4380,Uganda,Africa,Sub-Saharan Africa,1.1333,31.31667,,0
MA020,Masbate,Masbate,3420,Philippines,Asia,South-eastern Asia,12.3717,123.62494,,0
MA020,Maseru,Maseru,2520,Lesotho,Africa,Sub-Saharan Africa,-29.31,27.478213,2021,0
MA073,Mashhad,Mashhad,2100,Iran,Asia,Southern Asia,36.2974945,59.6059232,,0
MA010,Masindi,Masindi,4380,Uganda,Africa,Sub-Saharan Africa,1.6961,32.08608,,0
MA010,Masisi,Masisi,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-4.725,28.63144,,0
MA865,Massachusetts,Massachusetts,4560,United States of America,Americas,Northern America,42.2833,-71.9,,0
MA014,Massaguet,Massaguet,810,Chad,Africa,Sub-Saharan Africa,12.4742,15.442778,,0
MA870,Massakory,Massakory,810,Chad,Africa,Sub-Saharan Africa,12.99,15.74,,0
MA070,Massawa,Massawa,2737,Eritrea,Africa,Sub-Saharan Africa,15.6081,39.47455,,0
MA075,Massengir,Massingir,6890,Mozambique,Africa,Sub-Saharan Africa,-23.9181,32.1575,,0
MA099,Masteri,Masteri,4020,Sudan,Africa,Northern Africa,,,,0
MA020,Mastung,Mastung,3300,Pakistan,Asia,Southern Asia,29.8802,66.84185,,0
MA070,Masuguri,Masuguri,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,,,,0
MA060,Masvingo,Masvingo,6260,Zimbabwe,Africa,Sub-Saharan Africa,-20.0702,30.833596,,0
MA070,Matadi,Matadi,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-5.8256559,13.4609047,2021,0
